"","X","Decibel Level","Neighborhood","Type","Municipality"
"3674",154,59.1593435200664,"Little River","Suburban","Miami"
"3675",155,49.8627115341381,"Little River","Suburban","Miami"
"3676",156,51.1434317409343,"Little River","Suburban","Miami"
"3677",157,52.4416198716113,"Little River","Suburban","Miami"
"3678",158,52.5597848416849,"Little River","Suburban","Miami"
"3679",159,52.2655182761093,"Little River","Suburban","Miami"
"3680",160,55.9434111041034,"Little River","Suburban","Miami"
"3681",161,52.8603333286027,"Little River","Suburban","Miami"
"3682",162,51.214858988751,"Little River","Suburban","Miami"
"3683",163,47.1969748076166,"Little River","Suburban","Miami"
"3684",164,56.0923312635554,"Little River","Suburban","Miami"
"3685",165,52.2131698036596,"Little River","Suburban","Miami"
"3686",166,53.6505773094418,"Little River","Suburban","Miami"
"3687",167,53.4752151802164,"Little River","Suburban","Miami"
"3688",168,57.2798786688273,"Little River","Suburban","Miami"
"3689",169,50.6689686705828,"Little River","Suburban","Miami"
"3690",170,54.2286798051862,"Little River","Suburban","Miami"
"3691",171,54.0374456019729,"Little River","Suburban","Miami"
"3692",172,55.1261131522129,"Little River","Suburban","Miami"
"3693",173,51.9110137142363,"Little River","Suburban","Miami"
"3694",174,53.3861554343654,"Little River","Suburban","Miami"
"3695",175,59.909207998615,"Little River","Suburban","Miami"
"3696",176,53.7000091706161,"Little River","Suburban","Miami"
"3697",177,52.8498132898703,"Little River","Suburban","Miami"
"3698",178,56.6603716455902,"Little River","Suburban","Miami"
"3699",179,52.2290892443188,"Little River","Suburban","Miami"
"3700",180,55.8850119017725,"Little River","Suburban","Miami"
"3701",181,51.189645727927,"Little River","Suburban","Miami"
"3702",182,49.3258444705303,"Little River","Suburban","Miami"
"3703",183,52.3193407434119,"Little River","Suburban","Miami"
"3704",184,51.9614089624967,"Little River","Suburban","Miami"
"3705",185,56.0367486928718,"Little River","Suburban","Miami"
"3706",186,54.544999215576,"Little River","Suburban","Miami"
"3707",187,59.3299782166854,"Little River","Suburban","Miami"
"3708",188,49.1925418990552,"Little River","Suburban","Miami"
"3709",189,49.3360580726939,"Little River","Suburban","Miami"
"3710",190,60.563786806067,"Little River","Suburban","Miami"
"3711",191,53.0441887209248,"Little River","Suburban","Miami"
"3712",192,52.1467793336714,"Little River","Suburban","Miami"
"3713",193,58.7030364472277,"Little River","Suburban","Miami"
"3714",194,56.2921635401342,"Little River","Suburban","Miami"
"3715",195,50.6139423996666,"Little River","Suburban","Miami"
"3716",196,52.3430126501433,"Little River","Suburban","Miami"
"3717",197,51.7209635264953,"Little River","Suburban","Miami"
"3718",198,56.7465896152558,"Little River","Suburban","Miami"
"3719",199,55.5770726350534,"Little River","Suburban","Miami"
"3720",200,56.3495236384523,"Little River","Suburban","Miami"
"3721",201,57.214767084457,"Little River","Suburban","Miami"
"3722",202,62.6778266867623,"Little River","Suburban","Miami"
"3723",203,54.2504638470709,"Little River","Suburban","Miami"
"3724",204,64.4197519738227,"Little River","Suburban","Miami"
"3725",205,59.0844948394224,"Little River","Suburban","Miami"
"3726",206,64.6074046138674,"Little River","Suburban","Miami"
"3727",207,63.4916619313881,"Little River","Suburban","Miami"
"3728",208,63.0021292231977,"Little River","Suburban","Miami"
"3729",209,55.6200112449005,"Little River","Suburban","Miami"
"3730",210,60.1970477076247,"Little River","Suburban","Miami"
"3731",211,58.3111456567422,"Little River","Suburban","Miami"
"3732",212,59.806376918219,"Little River","Suburban","Miami"
"3733",213,53.7740627676249,"Little River","Suburban","Miami"
"3734",214,60.434068698436,"Little River","Suburban","Miami"
"3735",215,62.7232694374397,"Little River","Suburban","Miami"
"3736",216,61.9372029518709,"Little River","Suburban","Miami"
"3737",217,55.5738459601998,"Little River","Suburban","Miami"
"3738",218,58.8644692609087,"Little River","Suburban","Miami"
"3739",219,55.6229104725644,"Little River","Suburban","Miami"
"3740",220,54.60306797456,"Little River","Suburban","Miami"
"3741",221,61.2542270915583,"Little River","Suburban","Miami"
"3742",222,55.0381201449782,"Little River","Suburban","Miami"
"3743",223,62.8327915808186,"Little River","Suburban","Miami"
"3744",224,55.6347558228299,"Little River","Suburban","Miami"
"3745",225,59.9289013436064,"Little River","Suburban","Miami"
"3746",226,56.0572484601289,"Little River","Suburban","Miami"
"3747",227,58.5559830432758,"Little River","Suburban","Miami"
"3748",228,53.1818863712251,"Little River","Suburban","Miami"
"3749",229,56.4265933549032,"Little River","Suburban","Miami"
"3750",230,54.0323836607859,"Little River","Suburban","Miami"
"3751",231,53.193560635671,"Little River","Suburban","Miami"
"3752",232,60.8367977915332,"Little River","Suburban","Miami"
"3753",233,53.3635605825111,"Little River","Suburban","Miami"
"3754",234,53.358954754658,"Little River","Suburban","Miami"
"3755",235,53.169709363021,"Little River","Suburban","Miami"
"3756",236,55.5910022044554,"Little River","Suburban","Miami"
"3757",237,62.9908845787868,"Little River","Suburban","Miami"
"3758",238,61.8921095868573,"Little River","Suburban","Miami"
"3759",239,59.4589060079306,"Little River","Suburban","Miami"
"3760",240,64.6690874751657,"Little River","Suburban","Miami"
"3761",241,54.8694153307006,"Little River","Suburban","Miami"
"3762",242,56.138452924788,"Little River","Suburban","Miami"
"3763",243,56.5079171387479,"Little River","Suburban","Miami"
"3764",244,61.7952037751675,"Little River","Suburban","Miami"
"3765",245,57.3550408659503,"Little River","Suburban","Miami"
"3766",246,57.5353425154462,"Little River","Suburban","Miami"
"3767",247,59.9914949014783,"Little River","Suburban","Miami"
"3768",248,53.0346470940858,"Little River","Suburban","Miami"
"3769",249,59.094363831915,"Little River","Suburban","Miami"
"3770",250,57.8117181845009,"Little River","Suburban","Miami"
"3771",251,59.7017633542418,"Little River","Suburban","Miami"
"3772",252,60.8819384472445,"Little River","Suburban","Miami"
"3773",253,63.7044407986104,"Little River","Suburban","Miami"
"3774",254,61.5773098543286,"Little River","Suburban","Miami"
"3775",255,63.3378986669704,"Little River","Suburban","Miami"
"3776",256,64.940127956681,"Little River","Suburban","Miami"
"3777",257,59.0616374313831,"Little River","Suburban","Miami"
"3778",258,56.0655059088022,"Little River","Suburban","Miami"
"3779",259,61.2192590991035,"Little River","Suburban","Miami"
"3780",260,62.6765097333118,"Little River","Suburban","Miami"
"3781",261,54.4863430801779,"Little River","Suburban","Miami"
"3782",262,58.1317660640925,"Little River","Suburban","Miami"
"3783",263,61.3966372078285,"Little River","Suburban","Miami"
"3784",264,60.4431186476722,"Little River","Suburban","Miami"
"3785",265,61.0396980661899,"Little River","Suburban","Miami"
"3786",266,61.7355275303125,"Little River","Suburban","Miami"
"3787",267,53.2338858935982,"Little River","Suburban","Miami"
"3788",268,59.1589287156239,"Little River","Suburban","Miami"
"3789",269,56.1779492963105,"Little River","Suburban","Miami"
"3790",270,60.7699314942583,"Little River","Suburban","Miami"
"3791",271,61.4193365108222,"Little River","Suburban","Miami"
"3792",272,57.0172941200435,"Little River","Suburban","Miami"
"3793",273,55.7651276206598,"Little River","Suburban","Miami"
"3794",274,54.7263260427862,"Little River","Suburban","Miami"
"3795",275,61.0063591273502,"Little River","Suburban","Miami"
"3796",276,56.7663247035816,"Little River","Suburban","Miami"
"3797",277,60.5384810604155,"Little River","Suburban","Miami"
"3798",278,54.6483573615551,"Little River","Suburban","Miami"
"3799",279,63.7609628131613,"Little River","Suburban","Miami"
"3800",280,55.482032048516,"Little River","Suburban","Miami"
"3801",281,59.9544852254912,"Little River","Suburban","Miami"
"3802",282,54.0059787714854,"Little River","Suburban","Miami"
"3803",283,63.3122087372467,"Little River","Suburban","Miami"
"3804",284,64.2072155615315,"Little River","Suburban","Miami"
"3805",285,64.1828837404028,"Little River","Suburban","Miami"
"3806",286,53.5613170759752,"Little River","Suburban","Miami"
"3807",287,57.7577449167147,"Little River","Suburban","Miami"
"3808",288,60.4887575991452,"Little River","Suburban","Miami"
"3809",289,57.1255899937823,"Little River","Suburban","Miami"
"3810",290,63.1634053494781,"Little River","Suburban","Miami"
"3811",291,63.024947331287,"Little River","Suburban","Miami"
"3812",292,62.1944204038009,"Little River","Suburban","Miami"
"3813",293,60.7708965865895,"Little River","Suburban","Miami"
"3814",294,61.2688180822879,"Little River","Suburban","Miami"
"3815",295,55.3811600487679,"Little River","Suburban","Miami"
"3816",296,63.3240052489564,"Little River","Suburban","Miami"
"3817",297,54.3035625107586,"Little River","Suburban","Miami"
"3818",298,56.2965171923861,"Little River","Suburban","Miami"
"3819",299,54.0826684469357,"Little River","Suburban","Miami"
"3820",300,60.5124805700034,"Little River","Suburban","Miami"
"3821",301,54.8818921847269,"Little River","Suburban","Miami"
"3822",302,61.7590029193088,"Little River","Suburban","Miami"
"3823",303,55.83086603228,"Little River","Suburban","Miami"
"3824",304,57.9978233324364,"Little River","Suburban","Miami"
"3825",305,64.8320993566886,"Little River","Suburban","Miami"
"3826",306,57.7572563998401,"Little River","Suburban","Miami"
"3827",307,55.3227713340893,"Little River","Suburban","Miami"
"3828",308,64.781509494409,"Little River","Suburban","Miami"
"3829",309,57.5757283549756,"Little River","Suburban","Miami"
"3830",310,62.2656008834019,"Little River","Suburban","Miami"
"3831",311,64.2842905446887,"Little River","Suburban","Miami"
"3832",312,56.1387601215392,"Little River","Suburban","Miami"
"3833",313,54.0640097940341,"Little River","Suburban","Miami"
"3834",314,59.9699839400128,"Little River","Suburban","Miami"
"3835",315,53.5938977180049,"Little River","Suburban","Miami"
"3836",316,55.1259093098342,"Little River","Suburban","Miami"
"3837",317,63.5950392680243,"Little River","Suburban","Miami"
"3838",318,63.534338992089,"Little River","Suburban","Miami"
"3839",319,62.0135417804122,"Little River","Suburban","Miami"
"3840",320,55.7838113773614,"Little River","Suburban","Miami"
"3841",1,55.3058876394499,"Midtown","Urban","Miami"
"3842",2,59.4498118128283,"Midtown","Urban","Miami"
"3843",3,59.5554734286796,"Midtown","Urban","Miami"
"3844",4,57.6640287191794,"Midtown","Urban","Miami"
"3845",5,55.0903772223747,"Midtown","Urban","Miami"
"3846",6,58.1776607173068,"Midtown","Urban","Miami"
"3847",7,56.8684856553863,"Midtown","Urban","Miami"
"3848",8,58.7408633263999,"Midtown","Urban","Miami"
"3849",9,57.2742038807034,"Midtown","Urban","Miami"
"3850",10,55.1434819820269,"Midtown","Urban","Miami"
"3851",11,59.0647521073856,"Midtown","Urban","Miami"
"3852",12,59.2222788095559,"Midtown","Urban","Miami"
"3853",13,51.9331357880975,"Midtown","Urban","Miami"
"3854",14,55.1393888003295,"Midtown","Urban","Miami"
"3855",15,62.0590259208074,"Midtown","Urban","Miami"
"3856",16,60.46674441671,"Midtown","Urban","Miami"
"3857",17,58.1127423209308,"Midtown","Urban","Miami"
"3858",18,53.7713264792491,"Midtown","Urban","Miami"
"3859",19,56.7198329513727,"Midtown","Urban","Miami"
"3860",20,59.4316614768606,"Midtown","Urban","Miami"
"3861",21,58.3422544137222,"Midtown","Urban","Miami"
"3862",22,58.0420139268953,"Midtown","Urban","Miami"
"3863",23,60.2366950151794,"Midtown","Urban","Miami"
"3864",24,58.8620142933057,"Midtown","Urban","Miami"
"3865",25,61.0722663548027,"Midtown","Urban","Miami"
"3866",26,55.8414779858816,"Midtown","Urban","Miami"
"3867",27,57.8445937044236,"Midtown","Urban","Miami"
"3868",28,55.7820309434029,"Midtown","Urban","Miami"
"3869",29,57.6961845375451,"Midtown","Urban","Miami"
"3870",30,55.0335129749874,"Midtown","Urban","Miami"
"3871",31,58.217960438182,"Midtown","Urban","Miami"
"3872",32,54.7762022336954,"Midtown","Urban","Miami"
"3873",33,58.0200275072599,"Midtown","Urban","Miami"
"3874",34,55.2165084437582,"Midtown","Urban","Miami"
"3875",35,56.105213330175,"Midtown","Urban","Miami"
"3876",36,53.8600029465961,"Midtown","Urban","Miami"
"3877",37,56.9636913753403,"Midtown","Urban","Miami"
"3878",38,56.1166611859101,"Midtown","Urban","Miami"
"3879",39,56.0251773338183,"Midtown","Urban","Miami"
"3880",40,57.6401485611961,"Midtown","Urban","Miami"
"3881",41,53.258298392412,"Midtown","Urban","Miami"
"3882",42,59.1456225096393,"Midtown","Urban","Miami"
"3883",43,56.84765637385,"Midtown","Urban","Miami"
"3884",44,57.9033501332625,"Midtown","Urban","Miami"
"3885",45,56.52873380802,"Midtown","Urban","Miami"
"3886",46,54.5037939808912,"Midtown","Urban","Miami"
"3887",47,53.8570222305989,"Midtown","Urban","Miami"
"3888",48,56.9369567420457,"Midtown","Urban","Miami"
"3889",49,50.7101028172248,"Midtown","Urban","Miami"
"3890",50,52.3196914816365,"Midtown","Urban","Miami"
"3891",51,63.2799636127253,"Midtown","Urban","Miami"
"3892",52,54.6290302646091,"Midtown","Urban","Miami"
"3893",53,55.5467947441555,"Midtown","Urban","Miami"
"3894",54,60.4298490920001,"Midtown","Urban","Miami"
"3895",55,56.5781295638597,"Midtown","Urban","Miami"
"3896",56,57.2456407101801,"Midtown","Urban","Miami"
"3897",57,51.2290998475888,"Midtown","Urban","Miami"
"3898",58,61.5272074226338,"Midtown","Urban","Miami"
"3899",59,57.387900659366,"Midtown","Urban","Miami"
"3900",60,59.4768319605332,"Midtown","Urban","Miami"
"3901",61,59.4986607167659,"Midtown","Urban","Miami"
"3902",62,61.15210418172,"Midtown","Urban","Miami"
"3903",63,53.2060857151412,"Midtown","Urban","Miami"
"3904",64,58.979823867318,"Midtown","Urban","Miami"
"3905",65,56.6490324020877,"Midtown","Urban","Miami"
"3906",66,52.7686377214593,"Midtown","Urban","Miami"
"3907",67,61.433102454919,"Midtown","Urban","Miami"
"3908",68,56.4204766597591,"Midtown","Urban","Miami"
"3909",69,56.6536181787138,"Midtown","Urban","Miami"
"3910",70,53.4438073603351,"Midtown","Urban","Miami"
"3911",71,59.1874231276632,"Midtown","Urban","Miami"
"3912",72,49.6115683146723,"Midtown","Urban","Miami"
"3913",73,55.6142549860018,"Midtown","Urban","Miami"
"3914",74,58.010525375719,"Midtown","Urban","Miami"
"3915",75,56.2861871634183,"Midtown","Urban","Miami"
"3916",76,54.3820132727921,"Midtown","Urban","Miami"
"3917",77,55.9386433078709,"Midtown","Urban","Miami"
"3918",78,56.6027017012429,"Midtown","Urban","Miami"
"3919",79,57.3251799611776,"Midtown","Urban","Miami"
"3920",80,54.6383740846502,"Midtown","Urban","Miami"
"3921",81,55.5098251905625,"Midtown","Urban","Miami"
"3922",82,53.8582248043174,"Midtown","Urban","Miami"
"3923",83,57.6144465568602,"Midtown","Urban","Miami"
"3924",84,51.6048305192861,"Midtown","Urban","Miami"
"3925",85,56.6474454056251,"Midtown","Urban","Miami"
"3926",86,55.7052700328784,"Midtown","Urban","Miami"
"3927",87,60.3431968424974,"Midtown","Urban","Miami"
"3928",88,56.5293915386007,"Midtown","Urban","Miami"
"3929",89,62.9679422020909,"Midtown","Urban","Miami"
"3930",90,55.9318963843315,"Midtown","Urban","Miami"
"3931",91,55.8299094411214,"Midtown","Urban","Miami"
"3932",92,57.7993970426023,"Midtown","Urban","Miami"
"3933",93,58.3668161084555,"Midtown","Urban","Miami"
"3934",94,59.8263315958323,"Midtown","Urban","Miami"
"3935",95,59.4172614200294,"Midtown","Urban","Miami"
"3936",96,54.832091677871,"Midtown","Urban","Miami"
"3937",97,59.1812538435152,"Midtown","Urban","Miami"
"3938",98,61.3219873542591,"Midtown","Urban","Miami"
"3939",99,58.0735633907009,"Midtown","Urban","Miami"
"3940",100,57.0708373633847,"Midtown","Urban","Miami"
"3941",101,57.6441502382967,"Midtown","Urban","Miami"
"3942",102,56.0715439309442,"Midtown","Urban","Miami"
"3943",103,64.130049963817,"Midtown","Urban","Miami"
"3944",104,57.7042210021764,"Midtown","Urban","Miami"
"3945",105,59.7855232356667,"Midtown","Urban","Miami"
"3946",106,55.1853803621747,"Midtown","Urban","Miami"
"3947",107,51.4506011075445,"Midtown","Urban","Miami"
"3948",108,58.8756810678279,"Midtown","Urban","Miami"
"3949",109,55.5777163952654,"Midtown","Urban","Miami"
"3950",110,56.7443907162369,"Midtown","Urban","Miami"
"3951",111,53.5336276878998,"Midtown","Urban","Miami"
"3952",112,45.6104025875575,"Midtown","Urban","Miami"
"3953",113,65.0328451643977,"Midtown","Urban","Miami"
"3954",114,59.4238585457572,"Midtown","Urban","Miami"
"3955",115,52.5344161358807,"Midtown","Urban","Miami"
"3956",116,60.0090738023579,"Midtown","Urban","Miami"
"3957",117,47.1732870399944,"Midtown","Urban","Miami"
"3958",118,53.439083234383,"Midtown","Urban","Miami"
"3959",119,59.1416075853493,"Midtown","Urban","Miami"
"3960",120,54.6904219817466,"Midtown","Urban","Miami"
"3961",121,53.5168541346355,"Midtown","Urban","Miami"
"3962",122,52.3096834729097,"Midtown","Urban","Miami"
"3963",123,63.0350854556569,"Midtown","Urban","Miami"
"3964",124,60.6492678183537,"Midtown","Urban","Miami"
"3965",125,56.5756859971558,"Midtown","Urban","Miami"
"3966",126,57.170274008511,"Midtown","Urban","Miami"
"3967",127,59.0491551199534,"Midtown","Urban","Miami"
"3968",128,57.2517730325166,"Midtown","Urban","Miami"
"3969",129,60.5114874833063,"Midtown","Urban","Miami"
"3970",130,55.8300352277004,"Midtown","Urban","Miami"
"3971",131,58.9583198882498,"Midtown","Urban","Miami"
"3972",132,58.6115008732387,"Midtown","Urban","Miami"
"3973",133,53.2936134727219,"Midtown","Urban","Miami"
"3974",134,55.9264640913804,"Midtown","Urban","Miami"
"3975",135,53.0003940687624,"Midtown","Urban","Miami"
"3976",136,54.2125373716468,"Midtown","Urban","Miami"
"3977",137,56.6044406304884,"Midtown","Urban","Miami"
"3978",138,58.4273162362587,"Midtown","Urban","Miami"
"3979",139,58.5872163148965,"Midtown","Urban","Miami"
"3980",140,55.7233529039166,"Midtown","Urban","Miami"
"3981",141,55.6479660325532,"Midtown","Urban","Miami"
"3982",142,55.2510181800839,"Midtown","Urban","Miami"
"3983",143,57.8686421795427,"Midtown","Urban","Miami"
"3984",144,52.1716364579763,"Midtown","Urban","Miami"
"3985",145,55.2985269705079,"Midtown","Urban","Miami"
"3986",146,49.6797356385712,"Midtown","Urban","Miami"
"3987",147,53.4454373849095,"Midtown","Urban","Miami"
"3988",148,57.841886592718,"Midtown","Urban","Miami"
"3989",149,56.5678916157157,"Midtown","Urban","Miami"
"3990",150,56.1576029179183,"Midtown","Urban","Miami"
"3991",151,59.8704435721898,"Midtown","Urban","Miami"
"3992",152,54.8447997212055,"Midtown","Urban","Miami"
"3993",153,61.4078599262659,"Midtown","Urban","Miami"
"3994",154,57.8794997183009,"Midtown","Urban","Miami"
"3995",155,53.553439476104,"Midtown","Urban","Miami"
"3996",156,58.2565696525509,"Midtown","Urban","Miami"
"3997",157,56.5377105260889,"Midtown","Urban","Miami"
"3998",158,61.5590139683609,"Midtown","Urban","Miami"
"3999",159,53.60671993269,"Midtown","Urban","Miami"
"4000",160,58.0726668704907,"Midtown","Urban","Miami"
"4001",161,56.8597780683957,"Midtown","Urban","Miami"
"4002",162,56.0775438379592,"Midtown","Urban","Miami"
"4003",163,58.5612986527309,"Midtown","Urban","Miami"
"4004",164,53.2882192692753,"Midtown","Urban","Miami"
"4005",165,60.6597761959249,"Midtown","Urban","Miami"
"4006",166,54.6551214832688,"Midtown","Urban","Miami"
"4007",167,55.3880282256077,"Midtown","Urban","Miami"
"4008",168,55.4948340574781,"Midtown","Urban","Miami"
"4009",169,61.9019859547792,"Midtown","Urban","Miami"
"4010",170,59.9574379063705,"Midtown","Urban","Miami"
"4011",171,59.5442015330809,"Midtown","Urban","Miami"
"4012",172,56.3979781518054,"Midtown","Urban","Miami"
"4013",173,55.6793151601927,"Midtown","Urban","Miami"
"4014",174,58.0491244441192,"Midtown","Urban","Miami"
"4015",175,54.973748171608,"Midtown","Urban","Miami"
"4016",176,63.3546650197211,"Midtown","Urban","Miami"
"4017",177,56.3436857875485,"Midtown","Urban","Miami"
"4018",178,58.8449047614336,"Midtown","Urban","Miami"
"4019",179,51.8167178798408,"Midtown","Urban","Miami"
"4020",180,55.7371126143039,"Midtown","Urban","Miami"
"4021",181,60.8277192650557,"Midtown","Urban","Miami"
"4022",182,55.8513013369926,"Midtown","Urban","Miami"
"4023",183,60.143106426477,"Midtown","Urban","Miami"
"4024",184,58.0242316571925,"Midtown","Urban","Miami"
"4025",185,51.1082866385028,"Midtown","Urban","Miami"
"4026",186,62.4963983535031,"Midtown","Urban","Miami"
"4027",187,58.7390501466024,"Midtown","Urban","Miami"
"4028",188,57.49335622991,"Midtown","Urban","Miami"
"4029",189,53.0345285009591,"Midtown","Urban","Miami"
"4030",190,54.8484951969866,"Midtown","Urban","Miami"
"4031",191,56.0845503982763,"Midtown","Urban","Miami"
"4032",192,56.7398899137432,"Midtown","Urban","Miami"
"4033",193,55.1708486549695,"Midtown","Urban","Miami"
"4034",194,55.6742314646485,"Midtown","Urban","Miami"
"4035",195,58.8306457731166,"Midtown","Urban","Miami"
"4036",196,59.2031334181013,"Midtown","Urban","Miami"
"4037",197,58.0927160815495,"Midtown","Urban","Miami"
"4038",198,57.7648438636124,"Midtown","Urban","Miami"
"4039",199,57.5489085581136,"Midtown","Urban","Miami"
"4040",200,51.905249586397,"Midtown","Urban","Miami"
"4041",201,57.3121155265889,"Midtown","Urban","Miami"
"4042",202,58.5579047330598,"Midtown","Urban","Miami"
"4043",203,58.3513258601541,"Midtown","Urban","Miami"
"4044",204,61.0100371427209,"Midtown","Urban","Miami"
"4045",205,57.9636838767567,"Midtown","Urban","Miami"
"4046",206,55.4627548151569,"Midtown","Urban","Miami"
"4047",207,55.8070374091276,"Midtown","Urban","Miami"
"4048",208,54.5512099364296,"Midtown","Urban","Miami"
"4049",209,50.3189435106056,"Midtown","Urban","Miami"
"4050",210,54.7498133282076,"Midtown","Urban","Miami"
"4051",211,55.2608337061043,"Midtown","Urban","Miami"
"4052",212,57.8566293388595,"Midtown","Urban","Miami"
"4053",213,57.6155172533296,"Midtown","Urban","Miami"
"4054",214,55.9859936208248,"Midtown","Urban","Miami"
"4055",215,57.1839951469222,"Midtown","Urban","Miami"
"4056",216,55.9194516884007,"Midtown","Urban","Miami"
"4057",217,57.1738205598595,"Midtown","Urban","Miami"
"4058",218,52.89271287748,"Midtown","Urban","Miami"
"4059",219,55.2833087651542,"Midtown","Urban","Miami"
"4060",220,54.3123481035128,"Midtown","Urban","Miami"
"4061",221,54.3929930566709,"Midtown","Urban","Miami"
"4062",222,56.3476402453982,"Midtown","Urban","Miami"
"4063",223,59.6226203713821,"Midtown","Urban","Miami"
"4064",224,58.9698703632417,"Midtown","Urban","Miami"
"4065",225,51.4122320187351,"Midtown","Urban","Miami"
"4066",226,55.5951144717903,"Midtown","Urban","Miami"
"4067",227,49.8582111988396,"Midtown","Urban","Miami"
"4068",228,56.0906554660294,"Midtown","Urban","Miami"
"4069",229,55.0393453076832,"Midtown","Urban","Miami"
"4070",230,51.6307305598559,"Midtown","Urban","Miami"
"4071",231,57.0502124928917,"Midtown","Urban","Miami"
"4072",232,57.6829730317223,"Midtown","Urban","Miami"
"4073",233,53.0169126244943,"Midtown","Urban","Miami"
"4074",234,55.5486133012843,"Midtown","Urban","Miami"
"4075",235,58.0651269649574,"Midtown","Urban","Miami"
"4076",236,54.7070149898877,"Midtown","Urban","Miami"
"4077",237,57.1066455819954,"Midtown","Urban","Miami"
"4078",238,57.7539881303075,"Midtown","Urban","Miami"
"4079",239,54.9364174354556,"Midtown","Urban","Miami"
"4080",240,55.836569665477,"Midtown","Urban","Miami"
"4081",241,60.5427186685273,"Midtown","Urban","Miami"
"4082",242,56.5430217584908,"Midtown","Urban","Miami"
"4083",243,61.2184995437043,"Midtown","Urban","Miami"
"4084",244,56.0288536431294,"Midtown","Urban","Miami"
"4085",245,54.640394213951,"Midtown","Urban","Miami"
"4086",246,58.1753264353275,"Midtown","Urban","Miami"
"4087",247,56.1408835389908,"Midtown","Urban","Miami"
"4088",248,56.2370588840772,"Midtown","Urban","Miami"
"4089",249,59.8254344158553,"Midtown","Urban","Miami"
"4090",250,56.436275392569,"Midtown","Urban","Miami"
"4091",251,56.0664460350293,"Midtown","Urban","Miami"
"4092",252,55.6724212060285,"Midtown","Urban","Miami"
"4093",253,54.8809898339777,"Midtown","Urban","Miami"
"4094",254,53.945140745046,"Midtown","Urban","Miami"
"4095",255,59.0453343759213,"Midtown","Urban","Miami"
"4096",256,55.0873927818971,"Midtown","Urban","Miami"
"4097",257,57.4481637543025,"Midtown","Urban","Miami"
"4098",258,52.3982318595218,"Midtown","Urban","Miami"
"4099",259,56.3969112760344,"Midtown","Urban","Miami"
"4100",260,57.2944402815721,"Midtown","Urban","Miami"
"4101",261,57.4382362762581,"Midtown","Urban","Miami"
"4102",262,61.0713118749071,"Midtown","Urban","Miami"
"4103",263,57.5444863481077,"Midtown","Urban","Miami"
"4104",264,58.5423991218784,"Midtown","Urban","Miami"
"4105",265,55.2671809856385,"Midtown","Urban","Miami"
"4106",266,55.2736026254958,"Midtown","Urban","Miami"
"4107",267,57.9477135871122,"Midtown","Urban","Miami"
"4108",268,57.0293492593608,"Midtown","Urban","Miami"
"4109",269,62.2913406573281,"Midtown","Urban","Miami"
"4110",270,59.742895266081,"Midtown","Urban","Miami"
"4111",271,56.6811439861434,"Midtown","Urban","Miami"
"4112",272,58.9494288268988,"Midtown","Urban","Miami"
"4113",273,61.580932786961,"Midtown","Urban","Miami"
"4114",274,59.2954021410673,"Midtown","Urban","Miami"
"4115",275,51.5099828922097,"Midtown","Urban","Miami"
"4116",276,54.7787763870107,"Midtown","Urban","Miami"
"4117",277,54.94608968488,"Midtown","Urban","Miami"
"4118",278,52.84373089762,"Midtown","Urban","Miami"
"4119",279,60.5451459884243,"Midtown","Urban","Miami"
"4120",280,54.5497008240442,"Midtown","Urban","Miami"
"4121",281,62.5344195379876,"Midtown","Urban","Miami"
"4122",282,60.7057442516088,"Midtown","Urban","Miami"
"4123",283,60.49852975877,"Midtown","Urban","Miami"
"4124",284,61.4833100617398,"Midtown","Urban","Miami"
"4125",285,64.0108572377358,"Midtown","Urban","Miami"
"4126",286,64.3836181110237,"Midtown","Urban","Miami"
"4127",287,62.0958610845264,"Midtown","Urban","Miami"
"4128",288,64.3043392093387,"Midtown","Urban","Miami"
"4129",289,64.945655973861,"Midtown","Urban","Miami"
"4130",290,64.9665639572777,"Midtown","Urban","Miami"
"4131",291,62.8385616210289,"Midtown","Urban","Miami"
"4132",292,62.7997874061111,"Midtown","Urban","Miami"
"4133",293,61.4156035310589,"Midtown","Urban","Miami"
"4134",294,63.5705078381579,"Midtown","Urban","Miami"
"4135",295,64.6544899046421,"Midtown","Urban","Miami"
"4136",296,60.1015805697534,"Midtown","Urban","Miami"
"4137",297,62.3810512840282,"Midtown","Urban","Miami"
"4138",298,61.8183112156112,"Midtown","Urban","Miami"
"4139",299,60.8076340949629,"Midtown","Urban","Miami"
"4140",300,64.1890511382371,"Midtown","Urban","Miami"
"4141",301,62.3392154090106,"Midtown","Urban","Miami"
"4142",302,62.0185613853391,"Midtown","Urban","Miami"
"4143",303,63.7025760801043,"Midtown","Urban","Miami"
"4144",304,64.1126106178854,"Midtown","Urban","Miami"
"4145",305,64.779786854051,"Midtown","Urban","Miami"
"4146",306,62.3254188604187,"Midtown","Urban","Miami"
"4147",307,64.1743874084204,"Midtown","Urban","Miami"
"4148",308,64.3341925076675,"Midtown","Urban","Miami"
"4149",309,63.063016544329,"Midtown","Urban","Miami"
"4150",310,61.029965179041,"Midtown","Urban","Miami"
"4151",311,64.407806894742,"Midtown","Urban","Miami"
"4152",312,64.5186514907982,"Midtown","Urban","Miami"
"4153",313,62.076872875914,"Midtown","Urban","Miami"
"4154",314,62.5959142984357,"Midtown","Urban","Miami"
"4155",315,64.8926891374867,"Midtown","Urban","Miami"
"4156",316,63.1691364571452,"Midtown","Urban","Miami"
